COM216;PUBLICIDADE E PROPAGANDA                                    ;68
COM232;DOCUMENTARIO CINEMATOGRAFICO                                ;68
COM234;CINEMA BRASILEIRO                                           ;60
COM300;COMUNICACAO E SOCIEDADE                                     ;68
COM302;OFICINA DE RADIOJORNALISMO II                               ;102
COM303;OFICINA DE TELEJORNALISMO II                                ;102
COM304;GENEROS JORNALISTICOS                                       ;68
COM305;JORNALISMO E SOCIEDADE                                      ;68
COM307;TEMAS ESPECIAIS EM COMUNICACAO E SOCIEDADE                  ;68
COM308;COMUNICACAO E CONTEMPORANEIDADE                             ;68
COM309;COMUNICACAO E COMUNIDADE                                    ;68
COM313;COMUNICACAO E PODER                                         ;68
COM314;COMUNICACAO E FILOSOFIA                                     ;68
COM315;COMUNICACAO E ARTE                                          ;68
COM316;TEORIAS DA IMAGEM                                           ;68
COM317;COMUNICACAO ESTRATEGICA                                     ;68
COM318;LEGISLACAO DA COMUNICACAO                                   ;68
COM319;TEMAS ESPECIAIS EM COMUNICACAO                              ;68
COM320;PRATICA DE PESQUISA EM COMUNICACAO                          ;68
COM323;NARRATIVAS AUDIVISUAIS                                      ;68
COM324;CINEMA E HISTORIA                                           ;68
COM325;TEMAS ESPECIAIS EM CINEMA                                   ;68
COM327;EDICAO E MONTAGEM                                           ;68
COM328;DIRECAO                                                     ;68
COM330;OFICINA DE FOTOGRAFIA                                       ;68
COM331;EDITORACAO                                                  ;68
COM335;OFICINA  DE PUBLICIDADE E PROPAGANDA                        ;102
COM336;TEMAS ESPECIAIS DE RADIO                                    ;68
COM337;TEMAS ESPECIAIS EM TELEVISAO                                ;68
COM338;TELEVISAO BRASILEIRA                                        ;68
COM340;OFICINA DE VIDEO                                            ;102
COM341;TEMAS ESPECIAIS EM PUBLICIDADE E PROPAGANDA                 ;68
COM342;ANALISE DE PUBLICIDADE E PROPAGANDA                         ;68
COM343;TEMAS ESPECIAIS EM TEORIAS DE JORNALISMO                    ;68
COM344;TEMAS ESPECIAIS EM JORNALISMO                               ;68
COM345;TEMAS ESPECIAIS EM JORNALISMO IMPRESSO                      ;68
COM346;TEMAS ESPECIAIS EM PLANEJAMENTO GRAFICO EM JORNALISMO       ;68
COM347;TEMAS ESPECIAIS EM FOTOJORNALISMO                           ;68
COM348;TEMAS  ESPECIAIS EM RADIOJORNALISMO                         ;68
COM349;TEMAS ESPECIAIS EM TELEJORNALISMO                           ;68
COM350;OFICINA DE PRODUCAO EM COMUNICACAO                          ;68
COM351;POLITICA DA COMUNICACAO                                     ;68
COM352;SEMINARIOS DE ATUALIZACAO EM COMUNICACAO                    ;68
