185140;"ECO151";"ENGD02"
185140;"MATA07";"MATA01"
185140;"ENGD02";"MATA03"
185140;"ENGD02";"ENGD01"
185140;"ENG041";"FIS121"
185140;"MATA03";"MATA02"
185140;"MATA03";"MATA01"
185140;"ENGD01";"MATA02"
104140;"ENGC57";"ENGC51"
104140;"ENGC57";"ENGC50"
104140;"ENGC57";"ENGC47"
104140;"ENGC57";"ENGC43"
104140;"ENGC57";"ENGC42"
104140;"ENGC57";"ENGC34"
104140;"ENGC57";"ENGC27"
104140;"ENGC56";"MAT174"
104140;"ENGC56";"ENGC52"
104140;"ENGC56";"ENGC50"
104140;"ENGC56";"ENGC48"
104140;"ENGC56";"ENGC47"
104140;"ENGC56";"ENGC45"
104140;"ENGC56";"ENGC42"
104140;"ENGC56";"ENGC27"
104140;"ECO151";"MAT236"
104140;"ENGC55";"ENGC54"
104140;"ENGC52";"ENGC44"
104140;"ENGC52";"ENGC43"
104140;"ENGC48";"ENGC51"
104140;"ENGC48";"ENGC43"
104140;"ENGC45";"ENGC44"
104140;"ENGC45";"ENGC43"
104140;"ENGC45";"ENGC34"
104140;"ENGC54";"ENGC53"
104140;"ENGC49";"ENGC51"
104140;"ENGC49";"ENGC34"
104140;"ENGC49";"ENGC33"
104140;"ENGC49";"ENGC25"
104140;"ENGC47";"ENGC44"
104140;"ENGC47";"ENGC36"
104140;"ENGC47";"ENGC34"
104140;"ENGC43";"ENGC36"
104140;"ENGC43";"ENGC35"
104140;"ENGC43";"ENGC31"
104140;"ENGC42";"ENGC35"
104140;"ENG295";"QUI029"
104140;"ENG295";"FIS122"
104140;"ENGC53";"ENGC39"
104140;"ENGC46";"ENGC25"
104140;"ENGC46";"ENGC24"
104140;"ENGC44";"ENGC25"
104140;"ENGC36";"FIS123"
104140;"ENGC36";"ENGC25"
104140;"ENGC35";"ENGC33"
104140;"ENGC31";"MATA04"
104140;"ENGC31";"FIS122"
104140;"ENGC27";"MAT236"
104140;"ENGC27";"ENGC41"
104140;"ENGC27";"ENGC25"
104140;"ENGC27";"ENGC24"
104140;"MAT236";"MATA03"
104140;"MAT174";"MATA04"
104140;"MAT174";"MAT045"
104140;"ENGC51";"ENGC41"
104140;"ENGC51";"ENGC25"
104140;"ENGC51";"ENGC24"
104140;"ENGC50";"ENGC40"
104140;"ENGC39";"ENGC38"
104140;"ENGC34";"MATA06"
104140;"ENGC34";"FIS124"
104140;"ENGC33";"ENGC24"
104140;"FIS124";"FIS123"
104140;"ENGC41";"ENGC32"
104140;"ENGC41";"ENGA47"
104140;"ENGC40";"MAT045"
104140;"ENGC40";"ENGC26"
104140;"ENGC38";"ENGC37"
104140;"ENGC25";"MATA04"
104140;"ENGC25";"FIS123"
104140;"ENGC25";"ENGC32"
104140;"ENGC24";"MATA04"
104140;"ENGC24";"ENGC32"
104140;"ENG370";"MATA04"
104140;"ENG370";"FIS122"
104140;"MATA06";"MATA07"
104140;"MATA06";"MATA03"
104140;"MATA04";"MATA03"
104140;"FIS123";"MATA03"
104140;"FIS123";"FIS122"
104140;"ENGC37";"ENGC28"
104140;"ENGC32";"MATA07"
104140;"ENGC32";"MATA03"
104140;"ENGC30";"MATA03"
104140;"ENGC30";"FIS121"
104140;"ENGA47";"QUI029"
104140;"ENGA47";"FIS122"
104140;"MATA07";"MATA01"
104140;"MATA03";"MATA02"
104140;"MATA03";"MATA01"
104140;"FIS122";"MATA02"
104140;"FIS122";"MATA01"
104140;"FIS122";"FIS121"
105140;"ENG374";"ENG442"
105140;"ENG374";"ENG441"
105140;"ENG374";"ENG318"
105140;"ENG034";"ENG442"
105140;"ENG034";"ENG220"
105140;"ENG034";"ENG320"
105140;"ENG034";"ENG319"
105140;"ENG034";"ENG318"
105140;"ENG034";"ENG312"
105140;"ENG034";"DIR175"
105140;"ENG034";"ADM012"
105140;"ENG034";"ENG445"
105140;"ENG034";"ENG444"
105140;"ENG034";"ENG443"
105140;"ENG034";"ENG324"
105140;"ENG034";"ENG269"
105140;"ENG034";"ECO151"
105140;"ENG034";"ENG441"
105140;"ENG034";"ENG323"
105140;"ENG034";"ENG309"
105140;"ENG034";"ENG110"
105140;"ENG034";"ENG003"
105140;"ENG034";"MAT236"
105140;"ENG034";"FIS124"
105140;"ENG034";"ENG315"
105140;"ENG034";"ENG285"
105140;"ENG034";"ENG002"
105140;"ENG034";"MAT174"
105140;"ENG034";"FIS123"
105140;"ENG034";"ENG370"
105140;"ENG034";"ENG314"
105140;"ENG034";"ENG042"
105140;"ENG034";"ENG001"
105140;"ENG034";"MATA04"
105140;"ENG034";"MAT045"
105140;"ENG034";"FIS122"
105140;"ENG034";"ENG207"
105140;"ENG034";"ENG041"
105140;"ENG034";"MATA07"
105140;"ENG034";"MATA03"
105140;"ENG034";"FIS121"
105140;"ENG034";"ARQ011"
105140;"ENG034";"QUI029"
105140;"ENG034";"MATA02"
105140;"ENG034";"MATA01"
105140;"ENG034";"ENG033"
105140;"ENG034";"ARQ013"
105140;"ENG442";"ENG323"
105140;"ENG442";"ENG285"
105140;"ENG442";"ENG041"
105140;"ENG220";"ENG445"
105140;"ENG220";"ENG444"
105140;"ENG220";"ENG315"
105140;"ENG320";"ENG445"
105140;"ENG320";"ENG444"
105140;"ENG320";"ENG443"
105140;"ENG319";"ENG324"
105140;"ENG319";"ENG309"
105140;"ENG318";"ENG370"
105140;"ENG318";"ENG323"
105140;"ENG312";"ENG315"
105140;"ENG312";"ARQ013"
105140;"ENG312";"ARQ011"
105140;"ENG445";"ENG441"
105140;"ENG445";"ENG110"
105140;"ENG444";"ENG441"
105140;"ENG444";"ENG110"
